ano;RISP;AISP;CISP;munic;Regiao;hom_doloso;lesao_corp_morte;latrocinio;hom_interv_policial;estupro;roubo_rua;roubo_veiculo;roubo_carga;roubo_comercio;roubo_residencia;sequestro_relampago;estelionato;recuperacao_veiculos;pol_militares_mortos_serv;pol_civis_mortos_serv
2019;1;4;6;Rio de Janeiro;Capital;13;1;0;13;6;712;108;28;29;1;0;167;128;0;0
2019;1;4;6;Rio de Janeiro                                   ;Capital           ;14;0;0;6;12;545;128;39;20;1;1;174;144;0;0
2019;1;4;17;Rio de Janeiro;Capital;8;0;0;3;18;993;151;21;37;2;0;116;108;0;0
2019;1;4;17;Rio de Janeiro                                   ;Capital           ;8;0;0;7;10;755;198;9;16;0;0;157;63;0;0
2019;1;5;1;Rio de Janeiro;Capital;2;0;1;0;6;795;7;7;30;0;1;378;9;0;0
2019;1;5;1;Rio de Janeiro                                   ;Capital           ;1;0;0;0;2;550;5;8;16;1;0;854;2;0;0
2019;1;5;4;Rio de Janeiro;Capital;8;0;0;3;7;680;54;0;10;2;1;76;45;0;0
2019;1;5;4;Rio de Janeiro                                   ;Capital           ;8;0;1;3;7;500;36;3;14;3;3;125;24;0;0
2019;1;5;5;Rio de Janeiro;Capital;7;0;0;3;12;1425;30;8;46;5;0;316;27;0;0
2019;1;5;5;Rio de Janeiro                                   ;Capital           ;0;0;1;0;17;814;24;6;32;2;0;422;10;0;0
2019;1;5;7;Rio de Janeiro;Capital;7;0;0;5;2;142;16;8;4;4;0;37;31;0;0
2019;1;5;7;Rio de Janeiro                                   ;Capital           ;2;0;0;16;7;157;25;5;9;4;0;23;28;0;0
2019;1;6;18;Rio de Janeiro;Capital;0;0;2;1;3;770;182;10;41;3;0;263;21;0;0
2019;1;6;18;Rio de Janeiro                                   ;Capital           ;5;0;2;1;7;845;202;5;45;0;5;329;24;0;0
2019;1;6;19;Rio de Janeiro;Capital;4;0;1;13;16;453;89;12;37;4;3;319;80;0;0
2019;1;6;19;Rio de Janeiro                                   ;Capital           ;7;0;0;14;14;397;85;5;40;9;1;438;59;0;0
2019;1;6;20;Rio de Janeiro;Capital;3;0;0;2;7;584;161;26;40;6;1;286;72;0;0
2019;1;6;20;Rio de Janeiro                                   ;Capital           ;3;0;0;1;16;639;175;11;54;3;0;388;67;0;0
2019;1;16;22;Rio de Janeiro;Capital;19;1;0;25;15;1071;249;95;25;3;2;170;135;1;0
2019;1;16;22;Rio de Janeiro                                   ;Capital           ;33;2;1;20;25;832;274;70;37;3;0;244;156;2;0
2019;1;16;38;Rio de Janeiro;Capital;14;1;1;19;31;987;460;146;39;4;0;147;333;0;0
2019;1;16;38;Rio de Janeiro                                   ;Capital           ;13;0;0;8;24;880;328;102;27;4;0;205;218;0;0
2019;1;17;37;Rio de Janeiro;Capital;24;0;0;15;24;463;51;17;16;3;1;200;108;0;0
2019;1;17;37;Rio de Janeiro                                   ;Capital           ;30;0;0;4;31;374;70;16;23;3;1;239;113;0;0
2019;1;19;12;Rio de Janeiro;Capital;1;0;0;3;11;546;4;0;50;7;0;464;14;0;0
2019;1;19;12;Rio de Janeiro                                   ;Capital           ;3;0;0;0;7;344;5;0;31;3;0;409;12;0;0
2019;1;19;13;Rio de Janeiro;Capital;3;1;0;1;1;291;7;1;30;2;1;278;5;0;0
2019;1;19;13;Rio de Janeiro                                   ;Capital           ;2;0;0;0;2;216;2;1;22;2;0;334;1;0;0
2019;1;22;21;Rio de Janeiro;Capital;36;0;0;19;39;2100;344;101;73;3;0;271;706;2;0
2019;1;22;21;Rio de Janeiro                                   ;Capital           ;35;0;0;29;37;1756;332;114;50;6;0;350;505;0;0
2019;1;23;11;Rio de Janeiro;Capital;6;0;0;3;6;15;2;0;2;0;0;38;1;1;0
2019;1;23;11;Rio de Janeiro                                   ;Capital           ;2;0;0;0;6;15;1;0;3;0;0;63;0;0;0
2019;1;23;14;Rio de Janeiro;Capital;2;2;0;0;6;776;16;0;40;7;0;509;19;0;0
2019;1;23;14;Rio de Janeiro                                   ;Capital           ;3;1;1;2;13;267;16;0;35;7;4;463;7;0;0
2019;1;23;15;Rio de Janeiro;Capital;4;0;0;6;9;164;31;1;21;3;1;174;24;1;0
2019;1;23;15;Rio de Janeiro                                   ;Capital           ;3;0;0;2;5;119;34;1;5;1;0;178;16;0;0
2019;2;9;29;Rio de Janeiro;Capital;17;2;3;12;22;1839;464;37;37;5;2;345;161;0;0
2019;2;9;29;Rio de Janeiro                                   ;Capital           ;19;0;0;20;28;1750;329;44;29;7;1;412;151;0;0
2019;2;9;30;Rio de Janeiro;Capital;13;0;2;3;17;1000;224;14;19;4;1;145;188;0;0
2019;2;9;30;Rio de Janeiro                                   ;Capital           ;15;0;1;5;17;684;221;20;13;7;4;182;191;0;0
2019;2;9;40;Rio de Janeiro;Capital;13;0;0;7;16;1266;666;36;21;4;0;118;261;0;0
2019;2;9;40;Rio de Janeiro                                   ;Capital           ;13;1;0;7;12;927;355;41;15;4;0;113;164;0;0
2019;2;14;33;Rio de Janeiro;Capital;28;0;0;22;48;1694;629;149;54;7;0;338;295;0;0
2019;2;14;33;Rio de Janeiro                                   ;Capital           ;32;1;0;16;27;1391;597;117;44;7;1;459;348;0;0
2019;2;14;34;Rio de Janeiro;Capital;56;0;3;54;49;2389;905;195;56;13;1;539;566;0;0
2019;2;14;34;Rio de Janeiro                                   ;Capital           ;67;3;2;45;62;2130;747;153;39;13;0;686;514;0;0
2019;2;18;28;Rio de Janeiro;Capital;14;0;1;8;17;422;120;9;22;3;0;140;88;0;0
2019;2;18;28;Rio de Janeiro                                   ;Capital           ;4;0;0;0;22;403;89;13;17;5;2;140;41;0;0
2019;2;18;32;Rio de Janeiro;Capital;34;0;1;16;63;1174;252;38;85;11;3;551;213;0;0
2019;2;18;32;Rio de Janeiro                                   ;Capital           ;35;0;0;31;73;1156;175;34;58;18;0;589;150;1;0
2019;2;18;41;Rio de Janeiro;Capital;9;0;0;3;24;427;91;10;43;1;2;205;63;0;0
2019;2;18;41;Rio de Janeiro                                   ;Capital           ;0;0;1;0;13;367;50;10;21;2;1;250;47;0;0
2019;2;27;36;Rio de Janeiro;Capital;13;0;1;1;60;488;92;19;18;16;0;343;82;0;0
2019;2;27;36;Rio de Janeiro                                   ;Capital           ;17;0;0;2;73;445;113;15;14;2;1;366;88;0;0
2019;2;27;43;Rio de Janeiro;Capital;11;0;2;0;47;337;53;20;9;4;1;99;47;0;0
2019;2;27;43;Rio de Janeiro                                   ;Capital           ;7;0;0;0;50;253;55;19;5;6;0;120;35;0;0
2019;2;31;16;Rio de Janeiro;Capital;19;0;0;0;26;907;119;7;55;8;2;627;89;0;0
2019;2;31;16;Rio de Janeiro                                   ;Capital           ;3;0;1;3;14;670;121;8;42;4;6;625;57;0;0
2019;2;31;42;Rio de Janeiro;Capital;9;0;1;0;27;431;114;5;27;13;1;375;66;0;0
2019;2;31;42;Rio de Janeiro                                   ;Capital           ;16;1;0;0;27;391;109;14;32;5;4;477;64;0;0
2019;2;40;35;Rio de Janeiro;Capital;26;0;0;3;101;1180;532;90;38;26;2;541;395;0;0
2019;2;40;35;Rio de Janeiro                                   ;Capital           ;31;0;0;9;111;1098;583;107;48;16;0;852;400;0;0
2019;2;41;27;Rio de Janeiro;Capital;20;0;1;12;31;1266;931;76;45;6;0;262;336;0;0
2019;2;41;27;Rio de Janeiro                                   ;Capital           ;18;0;0;10;20;1189;451;86;46;3;1;327;161;0;0
2019;2;41;31;Rio de Janeiro;Capital;16;1;0;13;3;1197;550;66;27;2;0;157;486;0;0
2019;2;41;31;Rio de Janeiro                                   ;Capital           ;23;0;0;15;18;1033;565;155;32;4;1;139;462;0;0
2019;2;41;39;Rio de Janeiro;Capital;41;0;2;32;22;1377;942;168;18;4;0;165;1026;0;0
2019;2;41;39;Rio de Janeiro                                   ;Capital           ;45;0;0;26;10;1154;808;169;22;2;0;129;601;1;0
2019;3;15;59;Duque de Caxias;Baixada Fluminense;58;0;3;31;80;2977;1161;366;68;5;1;579;911;0;0
2019;3;15;59;Duque de Caxias                                  ;Baixada Fluminense;42;1;0;17;67;2616;859;240;69;7;1;754;670;1;0
2019;3;15;60;Duque de Caxias;Baixada Fluminense;50;1;2;16;52;1299;513;97;33;8;1;117;122;0;0
2019;3;15;60;Duque de Caxias                                  ;Baixada Fluminense;37;2;2;22;43;1027;512;85;30;10;2;130;150;0;0
2019;3;15;61;Duque de Caxias;Baixada Fluminense;12;0;0;0;14;115;46;18;4;5;0;27;19;0;0
2019;3;15;61;Duque de Caxias                                  ;Baixada Fluminense;14;0;0;4;18;90;46;16;3;2;0;30;12;0;0
2019;3;15;62;Duque de Caxias;Baixada Fluminense;41;0;0;9;31;810;245;76;22;3;0;75;151;0;0
2019;3;15;62;Duque de Caxias                                  ;Baixada Fluminense;31;0;0;12;27;723;201;75;25;5;0;104;101;0;0
2019;3;20;52;Nova Iguaçu;Baixada Fluminense;8;1;1;6;28;1279;399;29;42;2;1;455;207;0;0
2019;3;20;52;Nova Iguaçu                                      ;Baixada Fluminense;10;0;0;2;17;907;308;19;29;12;2;391;145;0;0
2019;3;20;53;Mesquita;Baixada Fluminense;16;0;0;8;26;1121;251;20;26;3;0;122;151;0;0
2019;3;20;53;Mesquita                                         ;Baixada Fluminense;19;0;1;8;22;999;253;52;23;3;0;133;139;0;0
2019;3;20;56;Nova Iguaçu;Baixada Fluminense;58;0;3;32;75;1152;377;82;30;12;0;157;237;0;0
2019;3;20;56;Nova Iguaçu                                      ;Baixada Fluminense;49;0;3;14;59;1043;320;40;36;23;0;168;150;0;0
2019;3;20;57;Nilópolis;Baixada Fluminense;17;0;2;0;25;1139;345;24;35;5;0;188;111;0;0
2019;3;20;57;Nilópolis                                        ;Baixada Fluminense;13;0;1;2;15;957;386;30;31;2;0;243;99;0;0
2019;3;20;58;Nova Iguaçu;Baixada Fluminense;94;0;2;6;70;1462;582;60;52;11;0;178;152;0;0
2019;3;20;58;Nova Iguaçu                                      ;Baixada Fluminense;67;0;2;14;83;1349;492;52;41;10;0;157;100;0;0
2019;3;21;64;São João de Meriti;Baixada Fluminense;53;0;4;21;80;2606;1096;317;59;9;0;448;865;0;0
2019;3;21;64;São João de Meriti                               ;Baixada Fluminense;53;1;1;29;73;2368;1204;225;79;14;0;459;1106;0;0
2019;3;24;48;Seropédica;Baixada Fluminense;7;0;0;1;15;174;77;17;6;4;0;47;56;0;0
2019;3;24;48;Seropédica                                       ;Baixada Fluminense;10;1;0;1;20;215;44;36;11;0;0;58;38;0;0
2019;3;24;50;Itaguaí;Baixada Fluminense;18;1;0;18;25;359;130;7;26;6;0;96;83;0;0
2019;3;24;50;Itaguaí                                          ;Baixada Fluminense;27;0;0;35;38;329;155;10;36;10;0;87;85;1;0
2019;3;24;51;Paracambi;Baixada Fluminense;1;0;0;0;6;43;12;4;3;0;0;47;13;0;0
2019;3;24;51;Paracambi                                        ;Baixada Fluminense;5;0;0;0;9;40;5;9;6;0;1;58;4;0;0
2019;3;24;55;Queimados;Baixada Fluminense;34;0;1;20;39;497;114;13;27;20;3;98;57;1;0
2019;3;24;55;Queimados                                        ;Baixada Fluminense;32;2;0;19;41;425;63;11;14;13;0;143;40;0;0
2019;3;24;63;Japeri;Baixada Fluminense;15;0;0;25;9;190;72;3;8;2;0;19;60;0;0
2019;3;24;63;Japeri                                           ;Baixada Fluminense;14;0;1;23;18;177;49;11;7;3;0;24;38;0;0
2019;3;34;65;Magé;Baixada Fluminense;16;0;0;6;23;168;28;6;11;3;0;63;59;0;0
2019;3;34;65;Magé                                             ;Baixada Fluminense;13;0;0;5;28;145;18;5;3;2;0;66;30;0;0
2019;3;34;66;Magé;Baixada Fluminense;25;1;1;1;31;314;66;15;7;5;0;76;27;0;0
2019;3;34;66;Magé                                             ;Baixada Fluminense;18;0;0;0;48;271;55;11;4;5;0;124;24;0;0
2019;3;34;67;Guapimirim;Baixada Fluminense;11;0;0;2;15;58;40;3;7;3;0;23;17;0;0
2019;3;34;67;Guapimirim                                       ;Baixada Fluminense;12;0;0;0;19;66;33;2;8;7;0;21;18;0;0
2019;3;39;54;Belford Roxo;Baixada Fluminense;106;0;1;61;72;1626;1343;131;41;7;3;186;593;0;0
2019;3;39;54;Belford Roxo                                     ;Baixada Fluminense;99;0;2;58;60;1493;1265;120;36;6;0;250;555;0;0
2019;4;7;72;São Gonçalo;Grande Niterói;33;0;3;18;36;1825;640;225;73;5;0;279;754;0;0
2019;4;7;72;São Gonçalo                                      ;Grande Niterói    ;23;1;1;25;60;1675;446;174;57;4;3;249;547;1;0
2019;4;7;73;São Gonçalo;Grande Niterói;27;0;4;19;26;1511;613;124;65;9;0;112;277;0;0
2019;4;7;73;São Gonçalo                                      ;Grande Niterói    ;18;0;0;28;31;1209;387;108;33;9;2;107;192;0;0
2019;4;7;74;São Gonçalo;Grande Niterói;48;0;0;23;32;1481;799;273;67;8;0;159;379;1;0
2019;4;7;74;São Gonçalo                                      ;Grande Niterói    ;41;0;4;55;31;1361;766;187;41;4;0;215;257;0;0
2019;4;7;75;São Gonçalo;Grande Niterói;37;0;3;29;16;1035;603;192;45;10;0;70;482;0;0
2019;4;7;75;São Gonçalo                                      ;Grande Niterói    ;34;0;1;23;31;875;402;114;24;6;0;70;289;0;0
2019;4;12;76;Niterói;Grande Niterói;16;0;0;11;23;598;62;7;17;5;1;258;141;0;0
2019;4;12;76;Niterói                                          ;Grande Niterói    ;13;0;1;4;17;392;45;4;6;1;0;352;77;0;0
2019;4;12;77;Niterói;Grande Niterói;1;0;0;15;15;307;156;5;31;3;0;262;65;0;0
2019;4;12;77;Niterói                                          ;Grande Niterói    ;2;0;0;9;9;223;26;1;3;5;0;254;27;0;0
2019;4;12;78;Niterói;Grande Niterói;24;1;0;30;16;670;398;52;29;7;0;116;182;0;0
2019;4;12;78;Niterói                                          ;Grande Niterói    ;24;0;0;28;28;431;215;44;20;3;1;142;86;1;0
2019;4;12;79;Niterói;Grande Niterói;8;1;1;12;10;244;203;23;20;20;0;63;142;0;0
2019;4;12;79;Niterói                                          ;Grande Niterói    ;5;0;0;6;9;150;58;13;8;10;0;66;37;0;0
2019;4;12;81;Niterói;Grande Niterói;6;0;0;2;15;210;113;12;20;12;2;108;61;0;0
2019;4;12;81;Niterói                                          ;Grande Niterói    ;8;0;1;8;8;171;55;3;15;5;1;92;36;0;0
2019;4;12;82;Maricá;Grande Niterói;35;0;1;3;30;275;90;8;17;40;0;155;64;0;0
2019;4;12;82;Maricá                                           ;Grande Niterói    ;22;0;1;3;35;232;81;4;19;30;0;146;78;0;0
2019;4;25;118;Araruama;Interior;16;0;1;9;34;192;38;9;13;10;0;128;49;0;0
2019;4;25;118;Araruama                                         ;Interior          ;20;0;0;6;21;155;20;6;7;4;0;182;25;0;0
2019;4;25;124;Saquarema;Interior;7;0;0;1;31;87;22;7;4;15;0;66;33;0;0
2019;4;25;124;Saquarema                                        ;Interior          ;14;0;0;0;22;61;20;4;9;4;0;65;18;0;0
2019;4;25;125;São Pedro da Aldeia;Interior;34;0;0;4;14;152;26;4;13;3;1;68;38;0;0
2019;4;25;125;São Pedro da Aldeia                              ;Interior          ;25;0;0;4;29;142;31;2;29;5;0;75;25;0;0
2019;4;25;126;Cabo Frio;Interior;51;0;0;8;56;406;75;1;26;4;0;238;76;0;0
2019;4;25;126;Cabo Frio                                        ;Interior          ;44;1;3;18;41;313;55;4;24;6;1;236;71;0;0
2019;4;25;127;Armação dos Búzios;Interior;3;0;0;0;11;92;11;1;5;4;0;56;12;0;0
2019;4;25;127;Armação dos Búzios                               ;Interior          ;4;1;0;3;15;83;4;0;5;1;0;47;6;0;0
2019;4;25;129;Iguaba Grande;Interior;4;0;0;0;3;44;14;1;4;4;0;26;10;0;0
2019;4;25;129;Iguaba Grande                                    ;Interior          ;1;0;0;0;4;39;8;1;1;1;0;19;10;0;0
2019;4;25;132;Arraial do Cabo;Interior;5;0;0;0;5;35;6;0;6;0;0;42;9;0;0
2019;4;25;132;Arraial do Cabo                                  ;Interior          ;8;0;0;4;8;14;4;1;2;0;0;28;8;0;0
2019;4;35;70;Tanguá;Interior;3;0;0;0;6;67;20;2;6;5;0;20;16;0;0
2019;4;35;70;Tanguá                                           ;Interior          ;1;0;0;0;12;28;12;0;7;2;0;11;38;0;0
2019;4;35;71;Itaboraí;Interior;52;1;2;18;49;879;390;50;33;4;0;186;305;0;0
2019;4;35;71;Itaboraí                                         ;Interior          ;59;1;2;19;49;735;293;46;36;7;0;176;197;0;0
2019;4;35;119;Rio Bonito;Interior;3;0;0;0;8;60;19;4;14;2;1;41;20;0;0
2019;4;35;119;Rio Bonito                                       ;Interior          ;2;0;0;1;11;42;9;4;9;2;2;26;7;0;0
2019;4;35;120;Silva Jardim;Interior;1;0;0;0;4;9;1;4;1;0;0;14;4;0;0
2019;4;35;120;Silva Jardim                                     ;Interior          ;0;0;0;0;8;3;2;8;1;0;0;10;8;0;0
2019;4;35;159;Cachoeiras de Macacu;Interior;14;0;0;1;14;61;17;2;6;1;0;36;6;0;0
2019;4;35;159;Cachoeiras de Macacu                             ;Interior          ;8;1;0;2;9;41;14;1;5;2;0;43;9;0;0
2019;5;10;88;Barra do Pirai;Interior;11;0;0;0;33;21;2;2;4;5;0;63;19;0;0
2019;5;10;88;Barra do Pirai                                   ;Interior          ;4;0;0;0;30;21;0;0;2;1;0;74;13;0;0
2019;5;10;91;Valença;Interior;3;0;0;0;11;2;0;0;1;0;0;54;5;3;0
2019;5;10;91;Valença                                          ;Interior          ;0;0;0;0;9;2;0;0;5;0;0;63;0;0;0
2019;5;10;92;Rio das Flores;Interior;0;0;0;0;3;0;1;0;0;0;0;3;0;0;0
2019;5;10;92;Rio das Flores                                   ;Interior          ;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
2019;5;10;94;Piraí;Interior;3;0;0;0;9;1;0;7;0;0;0;13;7;0;0
2019;5;10;94;Piraí                                            ;Interior          ;1;0;0;0;7;2;2;8;0;1;0;17;4;1;0
2019;5;10;95;Vassouras;Interior;2;0;0;0;8;2;1;2;1;2;0;34;4;0;0
2019;5;10;95;Vassouras                                        ;Interior          ;1;0;0;0;8;3;0;1;0;2;0;19;6;0;0
2019;5;10;96;"Miguel Pereira;Paty dos Alferes";Interior;5;0;0;0;13;5;3;0;0;1;0;21;7;0;0
2019;5;10;96;"Miguel Pereira;Paty dos Alferes                  ";Interior          ;5;0;0;0;15;6;0;0;1;0;0;35;7;0;0
2019;5;10;97;Mendes;Interior;0;0;0;0;5;2;0;0;0;0;0;11;2;0;0
2019;5;10;97;Mendes                                           ;Interior          ;0;0;0;0;3;1;1;0;0;1;0;5;1;0;0
2019;5;10;98;Engenheiro Paulo de Frontin;Interior;0;0;0;1;4;0;0;0;0;0;0;5;0;0;0
2019;5;10;98;Engenheiro Paulo de Frontin                      ;Interior          ;0;0;0;0;1;0;0;0;0;1;0;5;1;0;0
2019;5;28;90;Barra Mansa;Interior;20;1;0;2;26;61;23;7;27;6;0;73;67;0;0
2019;5;28;90;Barra Mansa                                      ;Interior          ;20;0;0;3;15;64;14;8;22;2;0;64;47;0;0
2019;5;28;93;Volta Redonda;Interior;51;0;0;3;27;226;29;6;32;9;0;248;108;1;0
2019;5;28;93;Volta Redonda                                    ;Interior          ;38;1;0;6;22;191;30;2;24;7;0;364;57;0;0
2019;5;28;101;Pinheiral;Interior;2;0;0;0;11;19;2;2;2;1;0;15;5;0;0
2019;5;28;101;Pinheiral                                        ;Interior          ;4;0;0;0;3;14;2;0;1;3;0;2;0;0;0
2019;5;28;168;Rio Claro;Interior;2;0;0;0;0;2;3;0;1;1;0;3;8;0;0
2019;5;28;168;Rio Claro                                        ;Interior          ;3;0;0;0;7;0;3;0;0;0;0;6;5;0;0
2019;5;33;165;Mangaratiba;Interior;9;0;1;0;6;55;10;2;1;2;0;32;12;0;0
2019;5;33;165;Mangaratiba                                      ;Interior          ;1;0;1;1;12;39;15;1;1;1;0;44;16;0;0
2019;5;33;166;Angra dos Reis;Interior;56;0;1;14;40;135;88;18;23;3;0;76;57;0;0
2019;5;33;166;Angra dos Reis                                   ;Interior          ;33;0;1;36;18;105;86;41;21;6;1;86;34;0;0
2019;5;33;167;Paraty;Interior;8;0;0;2;14;21;3;0;5;1;0;31;12;0;0
2019;5;33;167;Paraty                                           ;Interior          ;12;0;0;0;6;22;3;0;5;2;0;41;8;0;0
2019;5;37;89;Resende;Interior;15;0;4;0;13;75;7;2;12;4;0;83;18;0;0
2019;5;37;89;Resende                                          ;Interior          ;12;0;0;2;35;61;7;2;17;3;0;170;22;0;0
2019;5;37;99;Itatiaia;Interior;6;1;0;2;3;9;2;0;0;0;0;24;11;0;0
2019;5;37;99;Itatiaia                                         ;Interior          ;3;0;0;0;0;4;2;0;6;0;0;25;1;0;0
2019;5;37;100;"Porto Real;Quatis";Interior;1;0;0;0;10;6;2;0;0;0;0;12;4;0;0
2019;5;37;100;"Porto Real;Quatis                                ";Interior          ;6;0;0;0;5;3;4;0;2;0;0;9;4;0;0
2019;6;8;134;Campos dos Goytacazes;Interior;31;0;0;0;63;439;50;11;38;19;0;363;61;1;0
2019;6;8;134;Campos dos Goytacazes                            ;Interior          ;18;0;1;0;40;326;33;7;28;6;0;426;42;0;0
2019;6;8;141;São Fidélis;Interior;1;0;0;0;8;2;1;1;0;2;0;24;5;0;0
2019;6;8;141;São Fidélis                                      ;Interior          ;1;0;0;0;9;5;4;0;2;0;0;21;5;0;0
2019;6;8;145;São João da Barra;Interior;8;0;0;0;13;49;3;1;6;6;0;34;13;0;0
2019;6;8;145;São João da Barra                                ;Interior          ;8;0;0;0;9;15;4;0;3;1;0;29;5;0;0
2019;6;8;146;Campos dos Goytacazes;Interior;55;0;0;0;34;220;31;4;17;11;0;61;61;0;0
2019;6;8;146;Campos dos Goytacazes                            ;Interior          ;49;0;1;0;22;97;18;7;10;4;0;66;42;0;0
2019;6;8;147;São Francisco de Itabapoana;Interior;9;0;0;0;8;20;6;0;3;7;0;17;13;0;0
2019;6;8;147;São Francisco de Itabapoana                      ;Interior          ;11;0;0;0;8;7;4;2;1;3;0;4;10;0;0
2019;6;29;138;Laje do Muriaé;Interior;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0
2019;6;29;138;Laje do Muriaé                                   ;Interior          ;0;0;0;0;2;0;0;0;0;0;0;1;2;0;0
2019;6;29;139;Porciúncula;Interior;0;0;0;0;2;0;0;0;1;0;0;8;2;0;0
2019;6;29;139;Porciúncula                                      ;Interior          ;1;0;0;0;6;0;0;0;1;0;0;9;2;0;0
2019;6;29;140;"Natividade;Varre-Sai";Interior;2;0;0;0;8;2;0;0;0;0;0;9;1;0;0
2019;6;29;140;"Natividade;Varre-Sai                             ";Interior          ;1;0;0;0;2;2;1;0;0;0;0;8;2;0;0
2019;6;29;143;"Itaperuna;São José de Ubá";Interior;7;0;0;0;13;13;2;0;4;5;0;64;17;0;0
2019;6;29;143;"Itaperuna;São José de Ubá                        ";Interior          ;10;0;0;0;15;31;0;1;2;3;1;75;24;0;0
2019;6;29;144;Bom Jesus de Itabapoana;Interior;1;0;0;0;9;1;1;0;7;1;0;14;2;0;0
2019;6;29;144;Bom Jesus de Itabapoana                          ;Interior          ;3;0;0;0;6;4;0;0;7;1;0;19;0;0;0
2019;6;29;148;"Cardoso Moreira;Italva";Interior;5;0;0;0;4;3;1;2;0;3;0;10;3;0;0
2019;6;29;148;"Cardoso Moreira;Italva                           ";Interior          ;1;0;1;0;9;3;0;1;1;0;0;16;5;0;0
2019;6;32;121;Casimiro de Abreu;Interior;6;0;0;5;4;22;10;4;3;2;0;22;9;0;0
2019;6;32;121;Casimiro de Abreu                                ;Interior          ;4;0;0;0;13;30;6;3;2;1;0;27;11;0;0
2019;6;32;122;Conceição de Macabú;Interior;3;0;0;0;4;7;4;0;3;0;0;14;4;0;0
2019;6;32;122;Conceição de Macabú                              ;Interior          ;6;0;0;1;2;1;6;1;1;0;0;13;3;0;0
2019;6;32;123;Macaé;Interior;43;0;2;10;39;543;79;9;31;7;0;306;60;0;0
2019;6;32;123;Macaé                                            ;Interior          ;42;0;1;3;42;464;60;6;40;8;0;419;52;0;0
2019;6;32;128;Rio das Ostras;Interior;20;0;1;0;40;311;50;3;25;4;0;209;27;0;0
2019;6;32;128;Rio das Ostras                                   ;Interior          ;12;0;1;4;38;277;29;2;15;2;0;245;35;0;0
2019;6;32;130;"Quissamã;Carapebus";Interior;6;0;0;1;9;13;12;7;2;0;0;14;5;0;0
2019;6;32;130;"Quissamã;Carapebus                               ";Interior          ;2;0;0;0;11;10;7;2;4;0;0;19;4;0;0
2019;6;36;135;Itaocara;Interior;2;0;0;0;4;2;0;1;0;3;0;17;8;0;0
2019;6;36;135;Itaocara                                         ;Interior          ;0;0;0;0;6;0;0;0;1;0;0;17;0;0;0
2019;6;36;136;"Santo Antônio de Pádua;Aperibé";Interior;3;0;0;0;10;6;1;1;2;2;0;35;11;0;0
2019;6;36;136;"Santo Antônio de Pádua;Aperibé                   ";Interior          ;5;0;1;0;8;5;5;1;4;2;0;32;3;0;0
2019;6;36;137;Miracema;Interior;4;0;0;0;1;0;0;0;0;0;0;11;2;0;0
2019;6;36;137;Miracema                                         ;Interior          ;9;0;0;0;4;1;0;0;2;1;0;10;4;0;0
2019;6;36;142;Cambuci;Interior;0;0;0;0;5;1;0;0;1;0;0;12;2;0;0
2019;6;36;142;Cambuci                                          ;Interior          ;0;0;0;0;1;2;0;0;0;0;0;10;0;0;0
2019;6;36;155;São Sebastião do Alto;Interior;1;0;0;0;2;0;3;0;0;0;0;3;1;0;0
2019;6;36;155;São Sebastião do Alto                            ;Interior          ;1;0;0;0;0;0;4;0;0;0;0;4;0;0;0
2019;7;11;151;Nova Friburgo;Interior;11;0;0;1;35;64;3;5;10;2;0;136;46;0;0
2019;7;11;151;Nova Friburgo                                    ;Interior          ;11;0;0;5;25;72;2;3;8;1;0;173;37;0;0
2019;7;11;152;Duas Barras;Interior;0;0;0;0;6;1;1;0;3;0;0;12;3;0;0
2019;7;11;152;Duas Barras                                      ;Interior          ;2;0;0;0;2;0;0;0;1;0;0;2;1;0;0
2019;7;11;153;Cantagalo;Interior;1;0;0;0;3;1;2;0;1;2;0;6;3;0;0
2019;7;11;153;Cantagalo                                        ;Interior          ;0;1;0;0;2;1;1;0;0;1;0;23;4;0;0
2019;7;11;154;"Cordeiro;Macuco";Interior;1;0;1;0;4;2;0;0;0;1;0;15;2;0;0
2019;7;11;154;"Cordeiro;Macuco                                  ";Interior          ;0;0;0;0;4;3;1;0;0;0;0;17;5;0;0
2019;7;11;156;Santa Maria Madalena;Interior;2;0;0;0;1;0;2;0;0;0;0;0;5;0;0
2019;7;11;156;Santa Maria Madalena                             ;Interior          ;2;0;0;0;2;0;2;0;0;0;0;6;0;0;0
2019;7;11;157;Trajano de Morais;Interior;2;0;0;0;0;4;0;0;0;1;0;3;2;0;0
2019;7;11;157;Trajano de Morais                                ;Interior          ;1;0;1;0;1;0;2;0;0;0;0;0;1;0;0
2019;7;11;158;Bom Jardim;Interior;1;0;0;0;9;3;0;2;1;0;0;20;3;0;0
2019;7;11;158;Bom Jardim                                       ;Interior          ;0;0;1;0;5;0;1;0;1;0;0;20;3;0;0
2019;7;26;105;Petrópolis;Interior;7;0;0;0;42;95;16;10;16;5;0;195;36;0;0
2019;7;26;105;Petrópolis                                       ;Interior          ;10;2;0;0;35;61;4;11;6;5;0;255;29;0;0
2019;7;26;106;Petrópolis;Interior;2;0;1;1;26;17;3;1;1;6;0;45;19;0;0
2019;7;26;106;Petrópolis                                       ;Interior          ;3;0;0;0;23;10;3;1;1;1;0;48;13;0;0
